Date,Ledger,Account,PartNo,Project,Contact,Unit Code,Quantity,Unit Price,D/C,Currency,Exchange Rate,Original Amount,Base Amount,Company,Cost Centre
43191,L10,16420,A19,B23,C40,PCS,571,3.11,C,C06,3.547054,1775.81,6298.89,L10-B23 Company,B23-16420
43191,L10,16420,A19,B23,C40,PCS,447,3.11,C,C06,3.547054,1390.17,4931.01,L10-B23 Company,B23-16420
43191,L10,16420,A19,B23,C40,PCS,824,3.11,C,C06,3.547054,2562.64,9089.82,L10-B23 Company,B23-16420
43191,L10,16420,A19,B23,C40,PCS,380,3.11,C,C06,3.547054,1181.8,4191.91,L10-B23 Company,B23-16420
43191,L10,16420,A19,B23,C40,PCS,993,3.11,C,C06,3.547054,3088.23,10954.12,L10-B23 Company,B23-16420
43191,L10,16420,A19,B23,C40,PCS,170,3.11,C,C06,3.547054,528.7,1875.33,L10-B23 Company,B23-16420
43191,L10,16420,A19,B23,C40,PCS,396,3.11,C,C06,3.547054,1231.56,4368.41,L10-B23 Company,B23-16420
43191,L10,16420,A19,B23,C40,PCS,299,3.11,C,C06,3.547054,929.89,3298.37,L10-B23 Company,B23-16420
43178,L10,16422,A19,B26,C33,PCS,650,6.37,D,C01,6.825646,4140.5,28261.59,L10-B26 Company,B26-16422
43178,L10,16422,A19,B26,C33,PCS,497,6.37,D,C01,6.825646,3165.89,21609.24,L10-B26 Company,B26-16422
43178,L10,16422,A19,B26,C33,PCS,298,6.37,D,C01,6.825646,1898.26,12956.85,L10-B26 Company,B26-16422
43178,L10,16422,A19,B26,C33,PCS,733,6.37,D,C01,6.825646,4669.21,31870.37,L10-B26 Company,B26-16422
43178,L10,16422,A19,B26,C33,PCS,268,6.37,D,C01,6.825646,1707.16,11652.47,L10-B26 Company,B26-16422
43178,L10,16422,A19,B26,C33,PCS,453,6.37,D,C01,6.825646,2885.61,19696.15,L10-B26 Company,B26-16422
43178,L10,16422,A19,B26,C33,PCS,241,6.37,D,C01,6.825646,1535.17,10478.53,L10-B26 Company,B26-16422
43178,L10,16422,A19,B26,C33,PCS,351,6.37,D,C01,6.825646,2235.87,15261.26,L10-B26 Company,B26-16422
43178,L10,16422,A19,B26,C33,PCS,67,6.37,D,C01,6.825646,426.79,2913.12,L10-B26 Company,B26-16422
43178,L10,16422,A19,B26,C33,PCS,232,6.37,D,C01,6.825646,1477.84,10087.21,L10-B26 Company,B26-16422
43042,L10,16440,A17,B28,C36,PCS,525,9.8,C,C07,1.358577,5145.0,6989.88,L10-B28 Company,B28-16440
43042,L10,16440,A17,B28,C36,PCS,174,9.8,C,C07,1.358577,1705.2,2316.65,L10-B28 Company,B28-16440
43042,L10,16440,A17,B28,C36,PCS,161,9.8,C,C07,1.358577,1577.8,2143.56,L10-B28 Company,B28-16440
43042,L10,16440,A17,B28,C36,PCS,601,9.8,C,C07,1.358577,5889.8,8001.75,L10-B28 Company,B28-16440
43042,L10,16440,A17,B28,C36,PCS,671,9.8,C,C07,1.358577,6575.8,8933.73,L10-B28 Company,B28-16440
43042,L10,16440,A17,B28,C36,PCS,256,9.8,C,C07,1.358577,2508.8,3408.4,L10-B28 Company,B28-16440
43042,L10,16440,A17,B28,C36,PCS,504,9.8,C,C07,1.358577,4939.2,6710.28,L10-B28 Company,B28-16440
43042,L10,16440,A17,B28,C36,PCS,293,9.8,C,C07,1.358577,2871.4,3901.02,L10-B28 Company,B28-16440
43042,L10,16440,A17,B28,C36,PCS,87,9.8,C,C07,1.358577,852.6,1158.32,L10-B28 Company,B28-16440
43042,L10,16440,A17,B28,C36,PCS,787,9.8,C,C07,1.358577,7712.6,10478.16,L10-B28 Company,B28-16440
43200,L10,16444,A14,B26,C36,PCS,445,9.53,D,C10,8.657656,4240.85,36715.82,L10-B26 Company,B26-16444
43200,L10,16444,A14,B26,C36,PCS,826,9.53,D,C10,8.657656,7871.78,68151.16,L10-B26 Company,B26-16444
43200,L10,16444,A14,B26,C36,PCS,697,9.53,D,C10,8.657656,6642.41,57507.7,L10-B26 Company,B26-16444
43200,L10,16444,A14,B26,C36,PCS,781,9.53,D,C10,8.657656,7442.93,64438.33,L10-B26 Company,B26-16444
43200,L10,16444,A14,B26,C36,PCS,332,9.53,D,C10,8.657656,3163.96,27392.48,L10-B26 Company,B26-16444
43200,L10,16444,A14,B26,C36,PCS,751,9.53,D,C10,8.657656,7157.03,61963.1,L10-B26 Company,B26-16444
43200,L10,16444,A14,B26,C36,PCS,912,9.53,D,C10,8.657656,8691.36,75246.81,L10-B26 Company,B26-16444
43200,L10,16444,A14,B26,C36,PCS,864,9.53,D,C10,8.657656,8233.92,71286.45,L10-B26 Company,B26-16444
43200,L10,16444,A14,B26,C36,PCS,56,9.53,D,C10,8.657656,533.68,4620.42,L10-B26 Company,B26-16444
43200,L10,16444,A14,B26,C36,PCS,515,9.53,D,C10,8.657656,4907.95,42491.34,L10-B26 Company,B26-16444
43134,L10,16461,A10,B28,C38,PCS,238,1.34,C,C06,3.547054,318.92,1131.23,L10-B28 Company,B28-16461
43134,L10,16461,A10,B28,C38,PCS,531,1.34,C,C06,3.547054,711.54,2523.87,L10-B28 Company,B28-16461
43134,L10,16461,A10,B28,C38,PCS,337,1.34,C,C06,3.547054,451.58,1601.78,L10-B28 Company,B28-16461
43134,L10,16461,A10,B28,C38,PCS,999,1.34,C,C06,3.547054,1338.66,4748.3,L10-B28 Company,B28-16461
43134,L10,16461,A10,B28,C38,PCS,159,1.34,C,C06,3.547054,213.06,755.74,L10-B28 Company,B28-16461
43134,L10,16461,A10,B28,C38,PCS,749,1.34,C,C06,3.547054,1003.66,3560.04,L10-B28 Company,B28-16461
43134,L10,16461,A10,B28,C38,PCS,268,1.34,C,C06,3.547054,359.12,1273.82,L10-B28 Company,B28-16461
43134,L10,16461,A10,B28,C38,PCS,75,1.34,C,C06,3.547054,100.5,356.48,L10-B28 Company,B28-16461
43134,L10,16461,A10,B28,C38,PCS,177,1.34,C,C06,3.547054,237.18,841.29,L10-B28 Company,B28-16461
43134,L10,16461,A10,B28,C38,PCS,953,1.34,C,C06,3.547054,1277.02,4529.66,L10-B28 Company,B28-16461
43214,L10,16479,A14,B20,C40,PCS,820,7.59,C,C04,5.388146,6223.8,33534.74,L10-B20 Company,B20-16479
43214,L10,16479,A14,B20,C40,PCS,860,7.59,C,C04,5.388146,6527.4,35170.58,L10-B20 Company,B20-16479
43214,L10,16479,A14,B20,C40,PCS,815,7.59,C,C04,5.388146,6185.85,33330.26,L10-B20 Company,B20-16479
43214,L10,16479,A14,B20,C40,PCS,417,7.59,C,C04,5.388146,3165.03,17053.64,L10-B20 Company,B20-16479
43214,L10,16479,A14,B20,C40,PCS,403,7.59,C,C04,5.388146,3058.77,16481.1,L10-B20 Company,B20-16479
43214,L10,16479,A14,B20,C40,PCS,998,7.59,C,C04,5.388146,7574.82,40814.24,L10-B20 Company,B20-16479
43214,L10,16479,A14,B20,C40,PCS,65,7.59,C,C04,5.388146,493.35,2658.24,L10-B20 Company,B20-16479
43214,L10,16479,A14,B20,C40,PCS,415,7.59,C,C04,5.388146,3149.85,16971.85,L10-B20 Company,B20-16479
43214,L10,16479,A14,B20,C40,PCS,862,7.59,C,C04,5.388146,6542.58,35252.38,L10-B20 Company,B20-16479
43214,L10,16479,A14,B20,C40,PCS,546,7.59,C,C04,5.388146,4144.14,22329.23,L10-B20 Company,B20-16479
43253,L10,16486,A18,B27,C35,PCS,899,8.13,D,C03,7.133317,7308.87,52136.49,L10-B27 Company,B27-16486
43253,L10,16486,A18,B27,C35,PCS,381,8.13,D,C03,7.133317,3097.53,22095.66,L10-B27 Company,B27-16486
43253,L10,16486,A18,B27,C35,PCS,896,8.13,D,C03,7.133317,7284.48,51962.51,L10-B27 Company,B27-16486
43253,L10,16486,A18,B27,C35,PCS,327,8.13,D,C03,7.133317,2658.51,18963.99,L10-B27 Company,B27-16486
43253,L10,16486,A18,B27,C35,PCS,327,8.13,D,C03,7.133317,2658.51,18963.99,L10-B27 Company,B27-16486
43253,L10,16486,A18,B27,C35,PCS,9,8.13,D,C03,7.133317,73.17,521.94,L10-B27 Company,B27-16486
43253,L10,16486,A18,B27,C35,PCS,432,8.13,D,C03,7.133317,3512.16,25053.35,L10-B27 Company,B27-16486
43253,L10,16486,A18,B27,C35,PCS,754,8.13,D,C03,7.133317,6130.02,43727.38,L10-B27 Company,B27-16486
43253,L10,16486,A18,B27,C35,PCS,897,8.13,D,C03,7.133317,7292.61,52020.5,L10-B27 Company,B27-16486
43253,L10,16486,A18,B27,C35,PCS,709,8.13,D,C03,7.133317,5764.17,41117.65,L10-B27 Company,B27-16486
43142,L10,16506,A19,B29,C37,PCS,575,7.38,C,C07,1.358577,4243.5,5765.12,L10-B29 Company,B29-16506
43142,L10,16506,A19,B29,C37,PCS,40,7.38,C,C07,1.358577,295.2,401.05,L10-B29 Company,B29-16506
43142,L10,16506,A19,B29,C37,PCS,709,7.38,C,C07,1.358577,5232.42,7108.65,L10-B29 Company,B29-16506
43142,L10,16506,A19,B29,C37,PCS,369,7.38,C,C07,1.358577,2723.22,3699.7,L10-B29 Company,B29-16506
43142,L10,16506,A19,B29,C37,PCS,896,7.38,C,C07,1.358577,6612.48,8983.56,L10-B29 Company,B29-16506
43142,L10,16506,A19,B29,C37,PCS,711,7.38,C,C07,1.358577,5247.18,7128.7,L10-B29 Company,B29-16506
43142,L10,16506,A19,B29,C37,PCS,162,7.38,C,C07,1.358577,1195.56,1624.26,L10-B29 Company,B29-16506
43142,L10,16506,A19,B29,C37,PCS,257,7.38,C,C07,1.358577,1896.66,2576.76,L10-B29 Company,B29-16506
43142,L10,16506,A19,B29,C37,PCS,146,7.38,C,C07,1.358577,1077.48,1463.84,L10-B29 Company,B29-16506
43142,L10,16506,A19,B29,C37,PCS,804,7.38,C,C07,1.358577,5933.52,8061.14,L10-B29 Company,B29-16506
43113,L10,16507,A16,B30,C38,PCS,775,8.63,C,C10,8.657656,6688.25,57904.57,L10-B30 Company,B30-16507
43113,L10,16507,A16,B30,C38,PCS,603,8.63,C,C10,8.657656,5203.89,45053.49,L10-B30 Company,B30-16507
43113,L10,16507,A16,B30,C38,PCS,307,8.63,C,C10,8.657656,2649.41,22937.68,L10-B30 Company,B30-16507
43113,L10,16507,A16,B30,C38,PCS,785,8.63,C,C10,8.657656,6774.55,58651.72,L10-B30 Company,B30-16507
43113,L10,16507,A16,B30,C38,PCS,462,8.63,C,C10,8.657656,3987.06,34518.59,L10-B30 Company,B30-16507
43113,L10,16507,A16,B30,C38,PCS,729,8.63,C,C10,8.657656,6291.27,54467.65,L10-B30 Company,B30-16507
43113,L10,16507,A16,B30,C38,PCS,923,8.63,C,C10,8.657656,7965.49,68962.47,L10-B30 Company,B30-16507
43113,L10,16507,A16,B30,C38,PCS,764,8.63,C,C10,8.657656,6593.32,57082.7,L10-B30 Company,B30-16507
43113,L10,16507,A16,B30,C38,PCS,909,8.63,C,C10,8.657656,7844.67,67916.45,L10-B30 Company,B30-16507
43113,L10,16507,A16,B30,C38,PCS,199,8.63,C,C10,8.657656,1717.37,14868.4,L10-B30 Company,B30-16507
43232,L10,16513,A20,B25,C30,PCS,95,3.6,D,C06,3.547054,342.0,1213.09,L10-B25 Company,B25-16513
43232,L10,16513,A20,B25,C30,PCS,185,3.6,D,C06,3.547054,666.0,2362.34,L10-B25 Company,B25-16513
43232,L10,16513,A20,B25,C30,PCS,649,3.6,D,C06,3.547054,2336.4,8287.34,L10-B25 Company,B25-16513
43232,L10,16513,A20,B25,C30,PCS,197,3.6,D,C06,3.547054,709.2,2515.57,L10-B25 Company,B25-16513
43232,L10,16513,A20,B25,C30,PCS,7,3.6,D,C06,3.547054,25.2,89.39,L10-B25 Company,B25-16513
43232,L10,16513,A20,B25,C30,PCS,820,3.6,D,C06,3.547054,2952.0,10470.9,L10-B25 Company,B25-16513
43232,L10,16513,A20,B25,C30,PCS,333,3.6,D,C06,3.547054,1198.8,4252.21,L10-B25 Company,B25-16513
43232,L10,16513,A20,B25,C30,PCS,928,3.6,D,C06,3.547054,3340.8,11850.0,L10-B25 Company,B25-16513
43232,L10,16513,A20,B25,C30,PCS,946,3.6,D,C06,3.547054,3405.6,12079.85,L10-B25 Company,B25-16513
43232,L10,16513,A20,B25,C30,PCS,572,3.6,D,C06,3.547054,2059.2,7304.09,L10-B25 Company,B25-16513
43115,L10,16532,A18,B26,C40,PCS,515,1.05,D,C07,1.358577,540.75,734.65,L10-B26 Company,B26-16532
43115,L10,16532,A18,B26,C40,PCS,844,1.05,D,C07,1.358577,886.2,1203.97,L10-B26 Company,B26-16532
43115,L10,16532,A18,B26,C40,PCS,29,1.05,D,C07,1.358577,30.45,41.37,L10-B26 Company,B26-16532
43115,L10,16532,A18,B26,C40,PCS,275,1.05,D,C07,1.358577,288.75,392.29,L10-B26 Company,B26-16532
43115,L10,16532,A18,B26,C40,PCS,44,1.05,D,C07,1.358577,46.2,62.77,L10-B26 Company,B26-16532
43115,L10,16532,A18,B26,C40,PCS,147,1.05,D,C07,1.358577,154.35,209.7,L10-B26 Company,B26-16532
43115,L10,16532,A18,B26,C40,PCS,920,1.05,D,C07,1.358577,966.0,1312.39,L10-B26 Company,B26-16532
43115,L10,16532,A18,B26,C40,PCS,952,1.05,D,C07,1.358577,999.6,1358.03,L10-B26 Company,B26-16532
43115,L10,16532,A18,B26,C40,PCS,207,1.05,D,C07,1.358577,217.35,295.29,L10-B26 Company,B26-16532
43115,L10,16532,A18,B26,C40,PCS,875,1.05,D,C07,1.358577,918.75,1248.19,L10-B26 Company,B26-16532
43056,L10,16532,A16,B28,C37,PCS,465,1.79,D,C10,8.657656,832.35,7206.2,L10-B28 Company,B28-16532
43056,L10,16532,A16,B28,C37,PCS,225,1.79,D,C10,8.657656,402.75,3486.87,L10-B28 Company,B28-16532
43056,L10,16532,A16,B28,C37,PCS,978,1.79,D,C10,8.657656,1750.62,15156.27,L10-B28 Company,B28-16532
43056,L10,16532,A16,B28,C37,PCS,146,1.79,D,C10,8.657656,261.34,2262.59,L10-B28 Company,B28-16532
43056,L10,16532,A16,B28,C37,PCS,313,1.79,D,C10,8.657656,560.27,4850.62,L10-B28 Company,B28-16532
43056,L10,16532,A16,B28,C37,PCS,100,1.79,D,C10,8.657656,179.0,1549.72,L10-B28 Company,B28-16532
43056,L10,16532,A16,B28,C37,PCS,437,1.79,D,C10,8.657656,782.23,6772.28,L10-B28 Company,B28-16532
43056,L10,16532,A16,B28,C37,PCS,988,1.79,D,C10,8.657656,1768.52,15311.24,L10-B28 Company,B28-16532
43056,L10,16532,A16,B28,C37,PCS,78,1.79,D,C10,8.657656,139.62,1208.78,L10-B28 Company,B28-16532
43056,L10,16532,A16,B28,C37,PCS,135,1.79,D,C10,8.657656,241.65,2092.12,L10-B28 Company,B28-16532
43121,L10,16554,A12,B26,C30,PCS,185,7.71,D,C08,1.496196,1426.35,2134.1,L10-B26 Company,B26-16554
43121,L10,16554,A12,B26,C30,PCS,974,7.71,D,C08,1.496196,7509.54,11235.74,L10-B26 Company,B26-16554
43121,L10,16554,A12,B26,C30,PCS,254,7.71,D,C08,1.496196,1958.34,2930.06,L10-B26 Company,B26-16554
43121,L10,16554,A12,B26,C30,PCS,758,7.71,D,C08,1.496196,5844.18,8744.04,L10-B26 Company,B26-16554
43121,L10,16554,A12,B26,C30,PCS,923,7.71,D,C08,1.496196,7116.33,10647.42,L10-B26 Company,B26-16554
43121,L10,16554,A12,B26,C30,PCS,636,7.71,D,C08,1.496196,4903.56,7336.69,L10-B26 Company,B26-16554
43121,L10,16554,A12,B26,C30,PCS,112,7.71,D,C08,1.496196,863.52,1292.0,L10-B26 Company,B26-16554
43121,L10,16554,A12,B26,C30,PCS,722,7.71,D,C08,1.496196,5566.62,8328.75,L10-B26 Company,B26-16554
43121,L10,16554,A12,B26,C30,PCS,361,7.71,D,C08,1.496196,2783.31,4164.38,L10-B26 Company,B26-16554
43121,L10,16554,A12,B26,C30,PCS,953,7.71,D,C08,1.496196,7347.63,10993.49,L10-B26 Company,B26-16554
43267,L10,16560,A12,B26,C31,PCS,163,7.29,C,C09,1.199464,1188.27,1425.29,L10-B26 Company,B26-16560
43267,L10,16560,A12,B26,C31,PCS,26,7.29,C,C09,1.199464,189.54,227.35,L10-B26 Company,B26-16560
43267,L10,16560,A12,B26,C31,PCS,560,7.29,C,C09,1.199464,4082.4,4896.69,L10-B26 Company,B26-16560
43267,L10,16560,A12,B26,C31,PCS,858,7.29,C,C09,1.199464,6254.82,7502.43,L10-B26 Company,B26-16560
43267,L10,16560,A12,B26,C31,PCS,313,7.29,C,C09,1.199464,2281.77,2736.9,L10-B26 Company,B26-16560
43267,L10,16560,A12,B26,C31,PCS,143,7.29,C,C09,1.199464,1042.47,1250.41,L10-B26 Company,B26-16560
43267,L10,16560,A12,B26,C31,PCS,79,7.29,C,C09,1.199464,575.91,690.78,L10-B26 Company,B26-16560
43267,L10,16560,A12,B26,C31,PCS,762,7.29,C,C09,1.199464,5554.98,6663.0,L10-B26 Company,B26-16560
43267,L10,16560,A12,B26,C31,PCS,104,7.29,C,C09,1.199464,758.16,909.39,L10-B26 Company,B26-16560
43267,L10,16560,A12,B26,C31,PCS,883,7.29,C,C09,1.199464,6437.07,7721.03,L10-B26 Company,B26-16560
43122,L10,16566,A13,B28,C39,PCS,441,4.52,D,C07,1.358577,1993.32,2708.08,L10-B28 Company,B28-16566
43122,L10,16566,A13,B28,C39,PCS,341,4.52,D,C07,1.358577,1541.32,2094.0,L10-B28 Company,B28-16566
43122,L10,16566,A13,B28,C39,PCS,154,4.52,D,C07,1.358577,696.08,945.68,L10-B28 Company,B28-16566
43122,L10,16566,A13,B28,C39,PCS,668,4.52,D,C07,1.358577,3019.36,4102.03,L10-B28 Company,B28-16566
43122,L10,16566,A13,B28,C39,PCS,228,4.52,D,C07,1.358577,1030.56,1400.1,L10-B28 Company,B28-16566
43122,L10,16566,A13,B28,C39,PCS,31,4.52,D,C07,1.358577,140.12,190.36,L10-B28 Company,B28-16566
43122,L10,16566,A13,B28,C39,PCS,403,4.52,D,C07,1.358577,1821.56,2474.73,L10-B28 Company,B28-16566
43122,L10,16566,A13,B28,C39,PCS,592,4.52,D,C07,1.358577,2675.84,3635.33,L10-B28 Company,B28-16566
43122,L10,16566,A13,B28,C39,PCS,268,4.52,D,C07,1.358577,1211.36,1645.73,L10-B28 Company,B28-16566
43122,L10,16566,A13,B28,C39,PCS,645,4.52,D,C07,1.358577,2915.4,3960.8,L10-B28 Company,B28-16566
43020,L10,16588,A11,B27,C37,PCS,668,4.97,D,C06,3.547054,3319.96,11776.08,L10-B27 Company,B27-16588
43020,L10,16588,A11,B27,C37,PCS,661,4.97,D,C06,3.547054,3285.17,11652.68,L10-B27 Company,B27-16588
43020,L10,16588,A11,B27,C37,PCS,439,4.97,D,C06,3.547054,2181.83,7739.07,L10-B27 Company,B27-16588
43020,L10,16588,A11,B27,C37,PCS,324,4.97,D,C06,3.547054,1610.28,5711.75,L10-B27 Company,B27-16588
43020,L10,16588,A11,B27,C37,PCS,968,4.97,D,C06,3.547054,4810.96,17064.73,L10-B27 Company,B27-16588
43020,L10,16588,A11,B27,C37,PCS,101,4.97,D,C06,3.547054,501.97,1780.51,L10-B27 Company,B27-16588
43020,L10,16588,A11,B27,C37,PCS,808,4.97,D,C06,3.547054,4015.76,14244.12,L10-B27 Company,B27-16588
43020,L10,16588,A11,B27,C37,PCS,675,4.97,D,C06,3.547054,3354.75,11899.48,L10-B27 Company,B27-16588
43020,L10,16588,A11,B27,C37,PCS,108,4.97,D,C06,3.547054,536.76,1903.92,L10-B27 Company,B27-16588
43020,L10,16588,A11,B27,C37,PCS,653,4.97,D,C06,3.547054,3245.41,11511.64,L10-B27 Company,B27-16588
43256,L10,16614,A13,B29,C36,PCS,615,1.08,C,C05,3.40242,664.2,2259.89,L10-B29 Company,B29-16614
43256,L10,16614,A13,B29,C36,PCS,958,1.08,C,C05,3.40242,1034.64,3520.28,L10-B29 Company,B29-16614
43256,L10,16614,A13,B29,C36,PCS,302,1.08,C,C05,3.40242,326.16,1109.73,L10-B29 Company,B29-16614
43256,L10,16614,A13,B29,C36,PCS,553,1.08,C,C05,3.40242,597.24,2032.06,L10-B29 Company,B29-16614
43256,L10,16614,A13,B29,C36,PCS,887,1.08,C,C05,3.40242,957.96,3259.38,L10-B29 Company,B29-16614
43256,L10,16614,A13,B29,C36,PCS,765,1.08,C,C05,3.40242,826.2,2811.08,L10-B29 Company,B29-16614
43256,L10,16614,A13,B29,C36,PCS,535,1.08,C,C05,3.40242,577.8,1965.92,L10-B29 Company,B29-16614
43256,L10,16614,A13,B29,C36,PCS,574,1.08,C,C05,3.40242,619.92,2109.23,L10-B29 Company,B29-16614
43256,L10,16614,A13,B29,C36,PCS,168,1.08,C,C05,3.40242,181.44,617.34,L10-B29 Company,B29-16614
43256,L10,16614,A13,B29,C36,PCS,701,1.08,C,C05,3.40242,757.08,2575.9,L10-B29 Company,B29-16614
43033,L10,16615,A12,B21,C35,PCS,414,6.75,D,C08,1.496196,2794.5,4181.12,L10-B21 Company,B21-16615
43033,L10,16615,A12,B21,C35,PCS,623,6.75,D,C08,1.496196,4205.25,6291.88,L10-B21 Company,B21-16615
43033,L10,16615,A12,B21,C35,PCS,469,6.75,D,C08,1.496196,3165.75,4736.58,L10-B21 Company,B21-16615
43033,L10,16615,A12,B21,C35,PCS,461,6.75,D,C08,1.496196,3111.75,4655.79,L10-B21 Company,B21-16615
43033,L10,16615,A12,B21,C35,PCS,948,6.75,D,C08,1.496196,6399.0,9574.16,L10-B21 Company,B21-16615
43033,L10,16615,A12,B21,C35,PCS,108,6.75,D,C08,1.496196,729.0,1090.73,L10-B21 Company,B21-16615
43033,L10,16615,A12,B21,C35,PCS,974,6.75,D,C08,1.496196,6574.5,9836.74,L10-B21 Company,B21-16615
43033,L10,16615,A12,B21,C35,PCS,859,6.75,D,C08,1.496196,5798.25,8675.32,L10-B21 Company,B21-16615
43033,L10,16615,A12,B21,C35,PCS,136,6.75,D,C08,1.496196,918.0,1373.51,L10-B21 Company,B21-16615
43033,L10,16615,A12,B21,C35,PCS,872,6.75,D,C08,1.496196,5886.0,8806.61,L10-B21 Company,B21-16615
43181,L10,16629,A14,B24,C31,PCS,103,9.19,C,C05,3.40242,946.57,3220.63,L10-B24 Company,B24-16629
43181,L10,16629,A14,B24,C31,PCS,121,9.19,C,C05,3.40242,1111.99,3783.46,L10-B24 Company,B24-16629
43181,L10,16629,A14,B24,C31,PCS,471,9.19,C,C05,3.40242,4328.49,14727.34,L10-B24 Company,B24-16629
43181,L10,16629,A14,B24,C31,PCS,856,9.19,C,C05,3.40242,7866.64,26765.61,L10-B24 Company,B24-16629
43181,L10,16629,A14,B24,C31,PCS,9,9.19,C,C05,3.40242,82.71,281.41,L10-B24 Company,B24-16629
43181,L10,16629,A14,B24,C31,PCS,268,9.19,C,C05,3.40242,2462.92,8379.89,L10-B24 Company,B24-16629
43181,L10,16629,A14,B24,C31,PCS,162,9.19,C,C05,3.40242,1488.78,5065.45,L10-B24 Company,B24-16629
43181,L10,16629,A14,B24,C31,PCS,723,9.19,C,C05,3.40242,6644.37,22606.94,L10-B24 Company,B24-16629
43181,L10,16629,A14,B24,C31,PCS,4,9.19,C,C05,3.40242,36.76,125.07,L10-B24 Company,B24-16629
43181,L10,16629,A14,B24,C31,PCS,594,9.19,C,C05,3.40242,5458.86,18573.33,L10-B24 Company,B24-16629
43280,L10,16647,A13,B23,C36,PCS,247,8.54,D,C06,3.547054,2109.38,7482.08,L10-B23 Company,B23-16647
43280,L10,16647,A13,B23,C36,PCS,470,8.54,D,C06,3.547054,4013.8,14237.17,L10-B23 Company,B23-16647
43280,L10,16647,A13,B23,C36,PCS,827,8.54,D,C06,3.547054,7062.58,25051.35,L10-B23 Company,B23-16647
43280,L10,16647,A13,B23,C36,PCS,616,8.54,D,C06,3.547054,5260.64,18659.77,L10-B23 Company,B23-16647
43280,L10,16647,A13,B23,C36,PCS,74,8.54,D,C06,3.547054,631.96,2241.6,L10-B23 Company,B23-16647
43280,L10,16647,A13,B23,C36,PCS,194,8.54,D,C06,3.547054,1656.76,5876.62,L10-B23 Company,B23-16647
43280,L10,16647,A13,B23,C36,PCS,33,8.54,D,C06,3.547054,281.82,999.63,L10-B23 Company,B23-16647
43280,L10,16647,A13,B23,C36,PCS,564,8.54,D,C06,3.547054,4816.56,17084.6,L10-B23 Company,B23-16647
43280,L10,16647,A13,B23,C36,PCS,572,8.54,D,C06,3.547054,4884.88,17326.93,L10-B23 Company,B23-16647
43280,L10,16647,A13,B23,C36,PCS,889,8.54,D,C06,3.547054,7592.06,26929.45,L10-B23 Company,B23-16647
43199,L10,16652,A20,B30,C30,PCS,694,5.4,C,C02,9.912483,3747.6,37148.02,L10-B30 Company,B30-16652
43199,L10,16652,A20,B30,C30,PCS,429,5.4,C,C02,9.912483,2316.6,22963.26,L10-B30 Company,B30-16652
43199,L10,16652,A20,B30,C30,PCS,336,5.4,C,C02,9.912483,1814.4,17985.21,L10-B30 Company,B30-16652
43199,L10,16652,A20,B30,C30,PCS,947,5.4,C,C02,9.912483,5113.8,50690.46,L10-B30 Company,B30-16652
43199,L10,16652,A20,B30,C30,PCS,713,5.4,C,C02,9.912483,3850.2,38165.04,L10-B30 Company,B30-16652
43199,L10,16652,A20,B30,C30,PCS,16,5.4,C,C02,9.912483,86.4,856.44,L10-B30 Company,B30-16652
43199,L10,16652,A20,B30,C30,PCS,84,5.4,C,C02,9.912483,453.6,4496.3,L10-B30 Company,B30-16652
43199,L10,16652,A20,B30,C30,PCS,948,5.4,C,C02,9.912483,5119.2,50743.98,L10-B30 Company,B30-16652
43199,L10,16652,A20,B30,C30,PCS,338,5.4,C,C02,9.912483,1825.2,18092.26,L10-B30 Company,B30-16652
43199,L10,16652,A20,B30,C30,PCS,902,5.4,C,C02,9.912483,4870.8,48281.72,L10-B30 Company,B30-16652
43138,L10,16653,A20,B22,C37,PCS,48,2.13,D,C04,5.388146,102.24,550.88,L10-B22 Company,B22-16653
43138,L10,16653,A20,B22,C37,PCS,7,2.13,D,C04,5.388146,14.91,80.34,L10-B22 Company,B22-16653
43138,L10,16653,A20,B22,C37,PCS,529,2.13,D,C04,5.388146,1126.77,6071.2,L10-B22 Company,B22-16653
43138,L10,16653,A20,B22,C37,PCS,121,2.13,D,C04,5.388146,257.73,1388.69,L10-B22 Company,B22-16653
43138,L10,16653,A20,B22,C37,PCS,545,2.13,D,C04,5.388146,1160.85,6254.83,L10-B22 Company,B22-16653
43138,L10,16653,A20,B22,C37,PCS,617,2.13,D,C04,5.388146,1314.21,7081.16,L10-B22 Company,B22-16653
43138,L10,16653,A20,B22,C37,PCS,490,2.13,D,C04,5.388146,1043.7,5623.61,L10-B22 Company,B22-16653
43138,L10,16653,A20,B22,C37,PCS,382,2.13,D,C04,5.388146,813.66,4384.12,L10-B22 Company,B22-16653
43138,L10,16653,A20,B22,C37,PCS,165,2.13,D,C04,5.388146,351.45,1893.66,L10-B22 Company,B22-16653
43138,L10,16653,A20,B22,C37,PCS,595,2.13,D,C04,5.388146,1267.35,6828.67,L10-B22 Company,B22-16653
43182,L10,16656,A13,B27,C32,PCS,68,3.44,C,C06,3.547054,233.92,829.73,L10-B27 Company,B27-16656
43182,L10,16656,A13,B27,C32,PCS,1,3.44,C,C06,3.547054,3.44,12.2,L10-B27 Company,B27-16656
43182,L10,16656,A13,B27,C32,PCS,536,3.44,C,C06,3.547054,1843.84,6540.2,L10-B27 Company,B27-16656
43182,L10,16656,A13,B27,C32,PCS,699,3.44,C,C06,3.547054,2404.56,8529.1,L10-B27 Company,B27-16656
